PRECINCT,WARD,FULL_TEXT,SHAPE_AREA,SHAPE_LEN
33,37,37033,1731253.456509999930859,5998.472627819999616
6,39,39006,2523819.321920000016689,7181.689531740000348
25,39,39025,1322721.115370000014082,5311.809603990000141
40,39,39040,2945114.151680000126362,7912.334733059999962
28,39,39028,2702090.610470000188798,7585.760480390000339
29,39,39029,1314009.374890000093728,4634.789791350000087
31,39,39031,2722114.740629999898374,7762.139488349999738
26,39,39026,3437189.982940000016242,7879.554488759999913
33,39,39033,3880863.593780000228435,10252.083399700000882
34,39,39034,1827528.781010000035167,6411.774084020000373
35,39,39035,10632315.205299999564886,13314.642745900000591
32,39,39032,2562726.937640000134706,8852.791640949999419
37,39,39037,3747046.113830000162125,10782.72028230000069
38,39,39038,4049121.026510000228882,10400.820938599999863
2,39,39002,7090539.572909999638796,10648.912574199999654
30,39,39030,2211949.46858000010252,6663.219816879999598
13,39,39013,3652449.657500000204891,10398.754362199999377
22,39,39022,1888685.885759999975562,7158.034962030000315
23,39,39023,5759852.910799999721348,13588.183977999999115
45,39,39045,3402779.142520000226796,10420.811428499999238
27,39,39027,4564015.35855000000447,13242.546924599999329
14,39,39014,2748346.350409999955446,7791.461856369999623
17,39,39017,3463506.71965999994427,8536.85512240999924
20,39,39020,3130216.689030000008643,8330.448637240000608
41,39,39041,4655506.247130000032485,12716.123578000000634
24,39,39024,9658504.453959999606013,17669.949003000001539
43,39,39043,13935294.692299999296665,20049.907823199999257
38,28,28038,3838890.14883999992162,9216.877921670000433
21,39,39021,2579302.014640000183135,8513.710371139999552
44,39,39044,2689170.144359999801964,8184.848619100000178
36,39,39036,2427605.759389999788254,12851.646461599999384
25,28,28025,3228081.445139999967068,7508.761806000000433
30,28,28030,554474.944120000000112,3001.852653230000215
32,28,28032,3502315.220420000143349,7974.816983620000428
33,28,28033,3533005.150690000038594,7960.069680300000073
35,28,28035,3577416.364389999769628,7572.340804139999818
36,28,28036,1925659.444489999907091,5510.830223250000017
37,28,28037,2186236.529910000041127,5952.415828809999766
40,28,28040,2441856.012120000086725,6665.828218149999884
42,28,28042,2612817.207200000062585,6624.934985560000314
44,28,28044,1772726.516989999916404,5329.706757629999629
43,28,28043,3113137.473540000151843,8057.321875020000334
41,28,28041,1470534.866399999940768,5591.269218350000301
39,28,28039,1525652.806880000047386,5162.860651410000173
34,28,28034,8886301.323850000277162,16929.702939099999639
31,28,28031,1795143.544509999919683,6377.176460069999848
29,28,28029,3206062.232849999796599,7522.764101980000305
18,28,28018,892483.002172000007704,4419.971251740000298
45,28,28045,828950.946939000044949,3982.065119779999804
26,28,28026,2214233.013319999910891,6010.330261629999768
13,28,28013,2220852.448049999773502,5994.873585729999832
7,28,28007,1772456.740689999889582,5347.875420700000177
46,28,28046,4202789.4693400003016,11042.562834399999701
15,28,28015,3230667.869760000146925,7481.026585120000163
2,29,29002,2228949.50829999987036,7702.920142490000217
6,29,29006,13636293.807700000703335,17331.111097699998936
8,29,29008,1545386.482069999910891,6248.417196860000331
3,29,29003,2128803.403189999982715,6118.388181999999688
44,29,29044,1936246.496869999915361,6318.85747358000026
4,29,29004,2069549.212460000067949,6652.566843579999841
5,29,29005,1757230.353429999900982,6632.894777729999987
11,29,29011,1608614.62156999995932,5081.777764360000219
12,29,29012,2741981.614529999904335,7312.082738410000275
13,29,29013,1756915.45323000010103,5302.011177270000189
26,30,30026,2167708.690599999856204,7509.893068289999974
14,29,29014,1847898.928009999915957,7708.685048940000343
15,29,29015,5537110.856329999864101,12776.798900300000241
16,29,29016,1627438.896769999992102,5831.987533810000059
17,29,29017,1327118.059929999988526,5066.768825809999726
18,29,29018,1657364.406519999960437,5150.475012660000175
19,29,29019,8584565.798159999772906,12246.045404200000121
20,29,29020,1891086.329919999931008,5487.353101519999655
21,29,29021,1940289.177279999945313,5575.044341079999867
22,29,29022,1309358.432280000066385,5260.186958649999724
24,29,29024,1772568.282230000011623,5584.519250289999945
25,29,29025,1744238.368530000094324,5282.540617759999805
28,29,29028,1672003.343820000067353,5221.686404830000356
33,29,29033,1781014.122939999913797,5549.818525509999745
34,29,29034,3729630.860830000136048,7793.773993099999643
35,29,29035,1699251.271780000068247,6646.771746219999841
27,29,29027,1319483.250370000023395,5303.232750809999743
36,29,29036,5512188.041989999823272,12642.645690800000011
37,29,29037,1869907.16003999998793,5641.235953180000251
40,29,29040,1636269.064920000033453,5283.840859699999783
41,29,29041,1525534.264810000080615,5610.608252279999761
42,29,29042,1562170.978369999909773,5454.947515539999586
23,29,29023,3355361.168759999796748,8966.546467000000121
30,29,29030,6842449.74189000017941,19702.525189200001478
31,29,29031,3485366.082030000165105,9277.680852699999377
15,43,43015,807818.415116999996826,4490.05839227999968
32,29,29032,3293231.196049999911338,8491.204129859999739
38,29,29038,3707214.024639999959618,11684.738048999999592
39,29,29039,2615644.034380000084639,7301.39292979000038
43,29,29043,4616501.635280000045896,9440.58095990000038
7,29,29007,2091851.382979999994859,6308.416575240000384
1,29,29001,2316784.541089999955148,7975.742621469999904
29,29,29029,3688489.78103999979794,9502.216240719999405
10,29,29010,2976700.604679999873042,9632.397426760000599
9,29,29009,4813867.931459999643266,11650.245197099999132
5,30,30005,2203834.785000000149012,7315.275577180000255
11,30,30011,4855426.914160000160336,9951.218765120000171
13,30,30013,2204232.714509999845177,6644.555072860000109
16,30,30016,1322856.069639999885112,4649.659338280000156
2,30,30002,2639109.832880000118166,6627.673674570000003
3,30,30003,1300534.73916000011377,5187.772857109999677
6,30,30006,2201626.258979999925941,5969.711656829999811
7,30,30007,2773150.68747999984771,7709.689340240000092
8,30,30008,1761085.729139999952167,5260.377869240000109
25,37,37025,1762989.216030000010505,7373.038039989999561
9,30,30009,2221786.034690000116825,9994.762158100000306
10,30,30010,2861009.5784200001508,7292.455966069999704
12,30,30012,2200595.501569999847561,6630.216816389999622
14,30,30014,1779039.018300000112504,5331.464743260000432
20,30,30020,2225678.089310000184923,7288.404711170000155
15,30,30015,2873856.590689999982715,8696.363871429999563
18,30,30018,1979398.970479999901727,6924.599600139999893
19,30,30019,2455713.058379999827594,6681.065561520000301
28,30,30028,2127712.973960000090301,7088.160444879999886
27,30,30027,2191641.815349999815226,7003.312391530000241
25,30,30025,2271837.138019999954849,7296.360560699999951
24,30,30024,2280690.483430000022054,6949.606679370000165
23,30,30023,2851768.55362999998033,9000.885116890000063
22,30,30022,2109375.312549999915063,7473.169352910000271
21,30,30021,2204584.475200000219047,5980.710140909999609
17,30,30017,3536917.786940000019968,10624.631920699999682
4,30,30004,2671913.292439999990165,8006.337626569999884
1,30,30001,2230506.676630000118166,7353.171151980000104
29,30,30029,1771077.259599999990314,5320.472087189999911
30,30,30030,1324385.42176999989897,4653.05284397000014
31,30,30031,2773228.344080000184476,7703.361805980000099
32,30,30032,1362514.280659999931231,6107.079270860000179
11,37,37011,2463707.259250000119209,6798.016079560000435
39,37,37039,1508593.36036999989301,5205.912303500000235
1,37,37001,2088624.155239999992773,5955.660438689999864
7,37,37007,1562757.523980000056326,6670.39454164000017
2,37,37002,5245748.310999999754131,12134.569331000000602
3,37,37003,7868410.612200000323355,16393.51937689999977
4,37,37004,1732077.049399999901652,6680.140828149999834
5,37,37005,1383654.376789999892935,4895.985221689999889
6,37,37006,1418256.243490000022575,6537.686079639999662
9,37,37009,1824810.285080000059679,9079.287959369999953
10,37,37010,2991266.9528299998492,8936.534635359999811
12,37,37012,1645566.839209999889135,6755.320647200000167
13,37,37013,1776312.701570000033826,6000.151645189999726
14,37,37014,1770361.386990000028163,5321.096264720000363
15,37,37015,1449424.201159999938682,6340.487946870000087
16,37,37016,2022904.455300000030547,8020.920690689999901
17,37,37017,1605360.674009999958798,5095.398242250000294
18,37,37018,1732544.453909999923781,7752.217018409999582
19,37,37019,1769475.48913999996148,6654.000200749999749
20,37,37020,1501178.619829999981448,6326.805824629999734
31,37,37031,2190119.991309999953955,6609.151186250000137
21,37,37021,9393463.109139999374747,17294.685584399998334
22,37,37022,6162252.403930000029504,13557.477837300000829
23,37,37023,1401438.832489999942482,5481.143041129999801
24,37,37024,1360051.114619999891147,4753.622859770000105
26,37,37026,4648069.553159999661148,8912.369840010000189
27,37,37027,1775655.518919999944046,7345.798974960000123
28,37,37028,1820571.731990000000224,8026.701156119999723
29,37,37029,1837233.119230000069365,5622.657238099999631
30,37,37030,2009648.085639999946579,6166.335694950000288
34,37,37034,1774511.794849999947473,6314.901382099999864
35,37,37035,1695450.227949999971315,6687.4056665600001
36,37,37036,1552955.858350000111386,5331.979924180000125
37,37,37037,1811618.93354000011459,7298.050606849999895
38,37,37038,1264906.910820000106469,5346.334082379999927
40,37,37040,2323336.988140000030398,6664.624839670000256
41,37,37041,1707237.998210000107065,6790.679456789999676
2,38,38002,10473468.462899999693036,15682.811760500000673
4,38,38004,3759756.959439999889582,9293.951285119999739
5,38,38005,2892720.176010000053793,7363.147817170000053
1,38,38001,1561107.797329999972135,5341.927444300000388
6,38,38006,3397852.652869999874383,9691.10497598999973
7,38,38007,4820451.728380000218749,12767.916607200000726
9,38,38009,2856286.522820000071079,6821.729884979999952
10,38,38010,2409552.470710000023246,7933.276318979999814
12,38,38012,2925162.218760000076145,7345.987338040000395
13,38,38013,3734249.669720000121742,9115.236489430000802
16,38,38016,2192872.564850000198931,6630.370578719999685
17,38,38017,3325003.373980000149459,9591.925606229999175
32,48,48032,929843.363235000055283,3905.078623119999975
20,38,38020,37484384.143399998545647,32916.398316899998463
24,38,38024,3593042.324740000069141,8523.92250396000054
27,38,38027,6266974.313860000111163,12440.449158600000374
28,38,38028,5187151.423320000059903,11779.428372200000013
29,38,38029,2674567.156020000111312,7962.337212749999708
30,38,38030,3108055.89776000007987,7827.742772210000112
33,48,48033,203365.22283700000844,1991.773936020000065
3,38,38003,3103820.478720000013709,7703.100434220000352
8,38,38008,8097157.06254000030458,11910.497813800000586
11,38,38011,2654549.095240000169724,6651.050020489999952
14,38,38014,2441818.000589999835938,6555.486137519999829
15,38,38015,2557425.054719999898225,7019.716596520000166
18,38,38018,3180510.868489999789745,7993.207465190000221
19,38,38019,10172381.839199999347329,15740.035374400000364
21,38,38021,2442832.004559999797493,8665.501276150000194
35,48,48035,837913.547711999970488,3924.476943149999897
22,38,38022,2211581.524689999874681,5985.203502190000108
23,38,38023,2594796.510509999934584,8303.686392740000883
25,38,38025,2231183.407670000102371,8028.678074890000062
26,38,38026,2625438.238880000077188,7687.83329625999977
33,38,38033,2400853.27004999993369,7645.376070629999958
36,48,48036,42414.277363900000637,823.143740069000046
34,38,38034,2271588.166300000157207,7336.033119929999884
35,38,38035,1978882.010359999956563,6006.86851704000037
38,38,38038,2692198.981300000101328,6689.572317279999879
40,38,38040,2462711.634149999823421,6648.06972124999993
41,38,38041,3788378.912579999770969,8687.888240099999166
31,38,38031,2240088.090479999780655,6703.904306209999959
39,38,38039,2638102.496619999874383,7302.367526689999977
37,38,38037,2411493.693680000025779,7294.350193119999858
36,38,38036,2212529.429419999942183,5985.461541300000135
32,38,38032,2235083.883559999987483,7524.181758810000247
16,43,43016,1746209.0794599999208,5286.745453739999903
1,41,41001,2631714.895039999857545,6625.735445090000212
2,41,41002,3019891.14814000017941,7962.767741149999893
3,41,41003,3005111.492550000082701,8851.009777069999473
4,41,41004,2738143.404480000026524,7604.701803509999991
5,41,41005,3122740.452909999992698,9769.869696739999199
6,41,41006,4424494.682579999789596,9715.045349489999353
7,41,41007,3901972.416819999925792,9156.156498099999226
17,43,43017,859855.256483000004664,3916.783003290000124
8,41,41008,2830721.104259999934584,8398.978337770000508
11,41,41011,3114216.108279999811202,9115.104516600000352
12,41,41012,3230715.851019999943674,7776.596289690000049
19,43,43019,1031576.344189999974333,5112.957494760000372
14,41,41014,3548118.770630000159144,8946.655268790000264
15,41,41015,2485256.396769999992102,7186.39858643000025
16,41,41016,3141062.806419999804348,11713.677292599999419
30,41,41030,3373211.742750000208616,8700.895678740000221
17,41,41017,4292540.219119999557734,9744.847428119999677
18,41,41018,2492934.44527000002563,8893.594430810000631
19,41,41019,5090331.777239999733865,13060.51764650000041
20,41,41020,5316754.270209999755025,12803.465288499999588
21,41,41021,3035678.320410000160336,8031.729658709999967
22,41,41022,3939852.928929999936372,9428.038043349999498
24,41,41024,2808329.550110000185668,6901.249582739999823
31,41,41031,1878754.127240000059828,6427.826642299999548
25,41,41025,2310315.851340000052005,8921.161187870000504
27,41,41027,309076162.776000022888184,139749.430316999991192
28,41,41028,8399665.777969999238849,12949.15230689999953
29,41,41029,1876640.835699999937788,6273.700647570000001
40,41,41040,3082541.804669999983162,8032.555122920000031
33,41,41033,3047992.156239999923855,9409.149424960000033
34,41,41034,3796193.610429999884218,11030.235625499999514
35,41,41035,3320727.530819999985397,9525.915758690000075
36,41,41036,3376168.285680000204593,9699.691377420000208
37,41,41037,3562938.479530000127852,10285.685478299999886
39,41,41039,4168229.2685899999924,9233.023045919999277
41,41,41041,3396149.943839999847114,8395.208663800000068
42,41,41042,2525800.123720000032336,7575.30245892000039
43,41,41043,3831410.673810000065714,9005.728416690000813
45,41,41045,3625194.688639999832958,9628.267713290000756
46,41,41046,4954461.558520000427961,10182.199905999999828
47,41,41047,3893024.578120000194758,9823.553457489999346
44,41,41044,3586160.399639999959618,7904.940074320000349
18,43,43018,1738315.661709999898449,6731.338073070000064
23,41,41023,5345844.560300000011921,15293.376232399999935
10,43,43010,1664934.067929999902844,5841.402947259999564
38,41,41038,2789339.907050000037998,8106.493020359999718
32,41,41032,11727714.405099999159575,18675.172011800001201
26,41,41026,6890448.068920000456274,12696.487752799999726
13,41,41013,6488330.370120000094175,23539.543463000001793
10,41,41010,2765646.981449999846518,7777.339836600000126
9,41,41009,2979667.928230000194162,7346.508087760000308
1,43,43001,649060.71155699994415,4436.958450719999746
2,43,43002,1448363.688830000115559,6299.443641869999738
3,43,43003,2059215.440750000067055,6078.727654500000426
11,43,43011,1264075.82621999992989,5527.177290210000137
4,43,43004,1842612.807740000076592,8629.672790000000532
5,43,43005,1330827.959740000078455,7050.048890320000282
6,43,43006,1091258.805799999972805,4624.23371373000009
7,43,43007,2002647.440369999967515,7830.127891979999731
8,43,43008,288428.252684000006411,2858.333028259999992
9,43,43009,1309071.496520000044256,5937.142430660000173
12,43,43012,122863.412760999999591,1627.768903039999941
21,43,43021,1438734.417750000022352,5284.188809629999923
22,43,43022,879745.747638999950141,3982.927965979999954
23,43,43023,1093122.091890000039712,5913.524353720000363
24,43,43024,405864.157714999979362,3647.678660460000174
25,43,43025,168434.589528000011342,1829.970695389999946
27,43,43027,565310.0908889999846,3068.303248109999913
28,43,43028,517112.2324329999974,3284.646912549999797
29,43,43029,1751739.340289999963716,5289.534395720000248
31,43,43031,1374577.511070000007749,6679.881129270000201
32,43,43032,17440892.337200000882149,29608.115795400000934
33,43,43033,558401.510893999948166,3827.292985959999896
34,43,43034,125353.208549000002677,1770.438062230000014
35,43,43035,749453.432207999983802,4069.655739929999982
36,43,43036,451272.388810999982525,3324.025734089999787
38,43,43038,691430.169731999980286,3744.930989120000049
39,43,43039,2418101.894940000027418,7929.032976039999994
40,43,43040,870488.653607000014745,3731.365465540000059
41,43,43041,2627837.403870000038296,6619.988425149999784
4,45,45004,3258683.430929999798536,7935.770202280000376
1,45,45001,1884828.228050000034273,6117.462401349999709
8,45,45008,3280030.822790000122041,9744.062805539999317
7,45,45007,6008293.299510000273585,12854.968745500000296
6,45,45006,4682909.109190000221133,10898.282333900000594
5,45,45005,3093744.562719999812543,10457.886483300000691
3,45,45003,2861968.340979999862611,8265.940470929999719
45,45,45045,1833252.577740000095218,6262.381431439999687
48,45,45048,2437140.684229999780655,6909.70853322000039
9,45,45009,2155784.568140000104904,8346.665247009999803
27,45,45027,2557854.982179999817163,7083.978769790000115
36,45,45036,2144237.531090000178665,9551.872662449999552
34,45,45034,3363145.273599999956787,10125.428707299999587
26,45,45026,1702846.479049999965355,6341.272874209999827
41,45,45041,2238012.663360000122339,7071.944749160000356
12,45,45012,2469980.31175999995321,7203.233292429999892
24,45,45024,3383179.10476000001654,9334.242837800000416
25,45,45025,1844915.617529999930412,6264.854812399999901
15,45,45015,2839755.515629999805242,9055.735274000000572
23,45,45023,2630858.358800000045449,7955.495902399999977
42,45,45042,2596199.298669999931008,6722.244981519999783
40,45,45040,3697078.353689999785274,11213.137756599999193
10,45,45010,2229310.49256999976933,6674.963499110000157
18,45,45018,2655549.124249999877065,7316.042223319999721
37,45,45037,2543929.812440000008792,7127.631313930000033
11,45,45011,1783026.645560000091791,6687.372371849999581
38,45,45038,3156004.627689999993891,8044.890825669999685
43,45,45043,2806875.672139999922365,8883.976685640000142
3,47,47003,1814678.266409999923781,6628.530456960000265
35,45,45035,2762373.601830000057817,7677.537326730000132
30,45,45030,4142883.14087999984622,10614.95063730000038
33,45,45033,1797963.077839999925345,5363.510900440000114
31,45,45031,1806913.891240000026301,5670.997352819999833
20,45,45020,2564488.268170000053942,7858.528440930000215
14,45,45014,2991398.584939999971539,9399.498991349999415
32,45,45032,2396814.679250000044703,6728.079298519999611
21,45,45021,2021556.437820000108331,5832.970760000000155
22,45,45022,2574312.471520000137389,7180.734045960000003
39,45,45039,2175228.697889999952167,6346.230178599999817
19,45,45019,2374102.015389999840409,8429.496406989999741
17,45,45017,2401410.038689999841154,9003.646409220000351
13,45,45013,1931522.697129999985918,6261.314676959999815
28,45,45028,1864727.248410000000149,5754.53142674999981
44,45,45044,2420007.054409999866039,6659.767668010000307
2,45,45002,1942096.946980000007898,6902.319427690000339
47,45,45047,2435981.666699999943376,6908.745414580000215
46,45,45046,2029833.421319999964908,6108.988144119999561
29,45,45029,1805389.802840000018477,5801.367270030000327
16,45,45016,2440073.537210000213236,8059.540783360000205
1,47,47001,965448.602806000038981,5174.870636659999946
6,47,47006,1740515.396710000000894,6589.584079399999609
9,47,47009,1450704.125019999919459,5914.517591359999642
11,47,47011,1305273.459130000090227,5264.779953070000374
15,47,47015,2860998.204650000203401,7218.202537330000268
19,47,47019,1280360.907700000097975,6530.815809429999717
23,47,47023,1283525.5070499998983,5864.836948649999613
30,47,47030,1624898.151860000099987,5751.276386540000203
4,47,47004,1745124.790400000056252,7287.063667290000012
5,47,47005,1503959.545510000083596,6326.458349520000411
7,47,47007,1590439.081199999898672,5292.104131320000306
8,47,47008,1575083.597550000064075,5483.626332050000201
10,47,47010,1468973.153799999970943,6050.262202490000163
12,47,47012,1523750.411240000044927,6108.330120820000047
13,47,47013,1510537.301310000009835,6570.987169060000269
14,47,47014,2393594.605950000230223,6798.288416649999817
16,47,47016,2321478.975449999794364,8605.526396229999591
17,47,47017,1889239.142609999980778,6924.40912950999973
18,47,47018,1536221.450040000025183,6458.179675239999597
20,47,47020,1481605.184929999988526,5150.981746980000025
21,47,47021,1397098.035699999891222,5320.431671430000279
22,47,47022,1609832.59953000000678,5987.687337350000234
24,47,47024,1581896.323499999940395,6047.378645490000054
25,47,47025,2058564.447440000018105,7952.320457040000292
26,47,47026,1455583.52113000000827,6024.984610849999626
27,47,47027,1786114.038119999924675,5343.600222170000052
28,47,47028,1484451.947739999974146,6202.053216590000375
29,47,47029,1665655.887949999887496,7037.561717190000309
31,47,47031,1676951.786090000066906,5626.224617210000361
32,47,47032,1418924.244699999922886,5036.763373140000112
34,47,47034,1283001.411370000103489,6134.628658700000415
35,47,47035,1689428.307580000022426,5207.415543660000367
36,47,47036,2607119.921910000033677,7142.35759139000038
37,47,47037,1767127.070740000111982,5706.643007849999776
38,47,47038,1533607.00343000004068,5306.536150670000097
39,47,47039,2304567.249340000096709,7938.819359260000056
40,47,47040,1828661.424730000086129,8369.249649549999958
41,47,47041,1533703.070940000005066,6197.996978010000021
42,47,47042,1562236.148650000104681,11118.047578300000168
43,47,47043,1534350.558999999891967,7443.87645429999975
44,47,47044,1071824.894009999930859,4661.238838199999918
1,48,48001,1283940.951309999916703,5246.83764261000033
45,47,47045,1481920.437290000030771,7094.520365129999846
47,47,47047,1926123.16203000000678,6957.19977431999996
48,47,47048,4957238.604759999550879,8931.836165599999731
46,47,47046,6258625.781360000371933,11540.992085899999438
33,47,47033,1308247.09590999991633,5777.653756460000295
20,48,48020,1781472.990849999943748,5379.133203469999899
6,48,48006,884088.865102999960072,3986.162645320000138
7,48,48007,1289976.487299999920651,4632.783839069999885
8,48,48008,225718.114311000012094,2154.157124199999998
9,48,48009,74632.800430200004485,1164.838659519999965
10,48,48010,1283521.856440000003204,4591.821101360000284
11,48,48011,1304010.878030000021681,5299.046787180000138
12,48,48012,1375996.102510000113398,4920.235500650000176
13,48,48013,259710.108249999990221,2419.731517730000178
31,48,48031,1093625.558990000048652,4308.690571649999583
14,48,48014,3372028.528489999938756,9688.076221900000746
15,48,48015,673969.461909999954514,5027.680025370000294
16,48,48016,1131331.057730000000447,4256.821016290000443
17,48,48017,598756.811569000012241,3543.957355670000197
18,48,48018,330128.069795000017621,3735.487022159999924
19,48,48019,1114825.674129999941215,5319.262269369999558
21,48,48021,1483140.49784000008367,4891.813394380000318
46,48,48046,403481.527998999983538,3500.147270150000168
23,48,48023,336566.001055000000633,2482.121850240000185
24,48,48024,4083931.129559999797493,9934.004334200000812
26,48,48026,116746.189807999995537,1399.025080809999963
27,48,48027,1246918.388920000055805,4538.31600686999991
28,48,48028,391381.783817999996245,3440.367281639999874
29,48,48029,102868.039015000002109,1357.637891829999944
30,48,48030,1064803.38656000001356,4293.53292711999984
38,48,48038,1756403.645299999974668,5301.193459199999779
39,48,48039,1080559.933780000079423,5863.992116919999717
42,48,48042,1751624.456779999891296,5498.365255259999685
44,48,48044,1133640.344199999934062,6333.359629730000051
43,48,48043,515403.601712999981828,3435.192478490000212
41,48,48041,1248112.660889999940991,4917.914118620000409
40,48,48040,1049592.507750000106171,4888.381352170000355
34,48,48034,858524.150196000002325,3971.542513179999787
12,49,49012,1764688.361590000102296,6567.672559229999933
18,49,49018,1370867.884920000098646,7191.613183669999671
1,49,49001,1394698.449809999903664,6104.411488660000032
3,49,49003,2809435.0046999999322,6717.333700029999818
4,49,49004,1710968.713950000004843,7155.312308599999596
5,49,49005,1734221.494230000069365,6494.818734399999812
20,49,49020,1533413.903679999988526,6024.964916949999861
6,49,49006,914926.115921000018716,4836.111509229999683
7,49,49007,2837971.059040000196546,8078.934535440000218
8,49,49008,1297556.686160000041127,4629.638297280000188
9,49,49009,1529436.494119999930263,6445.755668689999766
10,49,49010,2378951.50683999992907,8267.073994430000312
11,49,49011,2033854.539009999949485,7295.685859129999699
13,49,49013,2008922.062709999969229,5790.491742520000116
14,49,49014,826714.50441499997396,4577.305633850000049
15,49,49015,1070880.778390000108629,4960.109879859999637
16,49,49016,1144069.183239999925718,5914.654992159999892
17,49,49017,950737.600848000030965,4950.918383709999944
19,49,49019,1621747.855930000077933,6243.894692580000083
21,49,49021,1753601.474660000065342,5973.293144850000317
22,49,49022,1622514.559219999937341,5809.18770276000032
23,49,49023,1205189.895349999889731,4929.43249711000044
24,49,49024,1174095.91113999998197,4642.419740530000126
25,49,49025,1066016.324860000051558,4254.707645280000179
32,49,49032,1384494.944420000072569,5234.903804479999962
27,49,49027,1356218.988120000110939,5247.904564829999799
29,49,49029,1363591.13403999991715,6190.105170910000197
31,49,49031,982914.502307999995537,4781.196563389999937
30,49,49030,1190533.888879999984056,5522.591607350000231
26,49,49026,1041035.759549999958836,4144.327905639999699
28,49,49028,1703404.425270000007004,5411.903134739999587
33,49,49033,2142411.458540000021458,6791.605609479999657
38,26,26038,816658.981829000054859,4364.733290209999723
46,26,26046,1580997.066540000028908,7328.686310359999879
28,4,04028,6408123.583479999564588,15093.805473399999755
10,4,04010,4239657.325339999981225,10116.182592299999669
9,7,07009,690584.87349400005769,4234.50141861999964
25,24,24025,3376662.866799999959767,8056.044487430000117
